"ad_url","ad_city","ad_neighborhood","ad_type","ad_description","ad_hash","ad_price","ad_currency","ad_kvm","ad_price_per_kvm","ad_street","updated_ts","locations"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1g169831102662451,град София,Център,ОФИС,"Офис  разположен в офис сграда в близост до идеалния център.Сграда е със видеонаблюдение 7д./24ч. и рецепция/охрана.Офисът е структурно окабелен и климатизиран.Предлага се за продажба и съседният  офис с рамери 28.48 кв.м. Такса поддръжка в размер на 0,5 цента на квадратен метър. Възможност за наемане или купуване на паркомясто в паркинг към сградата и в близост. Огледи с уговорка предварително от 09 ч до 17 ч през делнични дни.","992ce3967410bb91000317f07d079c04b119c617155eb8df1a96c9384bb38e54",55000,EUR,37,1486.49,Център,2023-11-12 20:16:46.000,""
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h169798427518006,град София,Център,"АТЕЛИЕ, ТАВАН",ЦЕНА 110 000 евро. ,"0d317cdfc81b8626fb93ec49ba6f9a266548e3930a68208dd44167d845a49940",0,Missing,25,0.00,Център,2023-11-12 20:17:48.000,""
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e168811769250202,град София,Център,МНОГОСТАЕН,"Предлагаме луксозно ОБЗАВЕДЕН апартамент с голяма квадратура и просторни помещения, изпълнено с естествени и висококачествени довършителни работи, което предлага аристократично усещане, топлина и уют.  Намира се в тухлена сграда от 1955 г. с отл.поддържани общи части и асансьор, на шест етажа, състояща се от шест апартамента, всеки със застроена площ от 208 кв.м. Има възможност за паркиране на една кола в двора на кооперацията, както и възможност за наемане на голям надземен гараж!Има перфектна локация - в непосредствена близост до ул.Хан Крум, стадион Васил Левски, Посолство на Унгария!Апартаментът е на 2 / 6 етажа със застроена площ от 208 кв.м. , височина на тавани - 2.80 м. и се състои от входно предверие, просторен светъл хол с действаща камина и голяма трапезария , КАБИНЕТ, три големи самостоятелни спални, кухня, тераса, 2 бани с тоалетна и мокро помещение!! Състояние: изключително елегантно, луксозно ремонтирано и обзаведено с дизайнерски мебели от най - висок клас CALLIGARIS , паркет от бамбук, санитарен фаянс ROCA, пералня и сушилня - Miele. Всички плотове, первази и камина са изградени от гранит.Към жилището има прилежащи   ТАВАНСКО ПОМЕЩЕНИЕ с площ от 22.97 кв.м. и избено помещение с площ от 7,50 кв.м. и 15.82 % идеални части от общите части на сградата и толкова идеални части от правото на строеж върху дворно място.Топла вода - на ТЕЦ, отопление - с климатици.Лице за контакти-МАРИЯ МЛАДЕНОВА 0887122012 Виж по-малко... Виж повече","59d389b455acb48a0bc0946e818da079fc378b647d79b112f503e2551c8f73ac",693999,EUR,208,3336.53,ул. Хан Крум,2023-11-12 20:15:41.000,"стадион Васил Левски, Посолство на Унгария, ул. Хан Крум"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d169947566165496,град София,Център,"4-СТАЕН","Луксозно ремонтиран, до Московска, предпоследен жилищен етаж, разпределение - просторна дневна с кухн. бокс и трапезария, 2 спални, третата е бившата кухня, която може да бъде детска или кабинет, 2 бани с тоал., голяма остъклена тераса към вътрешния двор в който се паркира. С ключ, огледи по всяко време.",e5918e342863924e73ce6d638760f5bc68bda232ad626f59da9cf0c67e54dcdc,367000,EUR,110,3336.36,ул. Московска,2023-11-12 20:14:44.000,Московска
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1i168973923729047,град София,Център,ЕТАЖ ОТ КЪЩА,"Тихо спокойно място в центъра на 500 м от метростанция Лъвов мост. Втори етаж от къща във вътрешен двор с възможност за паркиране. Разпределение: просторно входно антре, хол, две стаи , кухненски бокс, баня с тоалетна. Смемена дограма, настилка дюшеме. За контакти Надежда Цветанова 0898685390. За огледи разполагам с ключ.","8f5fa35cb0bdd2834aa0c351c1d823f0a932ad7ea796223f154f0ef0cf437076",137000,EUR,80,1712.50,Център,2023-11-12 20:17:56.000,метростанция Лъвов мост
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1i165346891951775,град София,Център,ЕТАЖ ОТ КЪЩА,"Компания за реализации 'ЕКС' представя на Вашето внимание самостоятелен на етаж апартамент в центъра на София. Жилището разполага с площ от 86 кв.м. разпределени в дневна, кухня с трапезария, две спални и баня с тоалетна. Отделно към него има прилежащо таванско помещение с площ от 73 кв.м. Заповядайте да Ви го покажем. Използвайки нашите услуги Вие ще превърнете закупуването на новия си дом в едно приятно изживяване, ще получите персонален консултант, съдействие при кандидатстване за кредит, професионален декоратор и екип, който да се погрижи за нужните документи по Вашата сделка. На Ваше разположение сме всеки ден, от понеделник до неделя от 09:00 до 20:00ч. Свържете се с нас на 0700 707 97 /на цената на един градски разговор/ или на 0886 12 12 57 и цитирайте кода към имота:  31815. ","1b8b07377c419a3e5220fb33d8f22e88420856ecf8d1dd979e392eb7ee134cec",99000,EUR,159,622.64,Център,2023-11-12 20:17:49.000,""
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1g168371565658096,град София,Център,ОФИС,"Агенция 'Некст Ре' има удоволствието да ви представи имот с изключителна локация. Разположен е на бул. 'Княз Александър Дондуков', както и до други възлови булеварди и до спирки на градския транспорт.Сградата е построена през 2008 г., на седем етажа, с представителни общи части и асансьор и с разгъната застроена площ от 1265 кв.м. Сутеренът на сградата се състои от голямо помещение, използвано преди като трезор /архив/, санитарни и складови помещения и вита стълба. На партерното ниво са разположени фоайе/рецепция, конферентна зала, подходяща за семинари, обучения и заседания и търговско помещение /бивш банков салон/ със самостоятелен вход. Етажите /от първи до шести включително/ са с идентично разпределение като всеки е със ЗП от 117 кв.м. и се състои от офис площи, балкон и санитарен възел. Всички помещения са окабелени и частично обзаведени с офис мебели. Отоплението е на ТЕЦ, всички стаи разполагат и с инвенторен климатик.Сградата е подходяща както за банков клон, така и за застрахователно дружество, частна клиника, хотел/апартхотел.Агенция 'Некст Ре' работи с колеги по всички свои оферти! Виж по-малко... Виж повече","21413a40d9e2e561f219215d915668c11c1245ca3d5ab09083c0fe9ff8b7ad1f",3500000,EUR,1265,2766.80,бул. Княз Ал. Дондуков,2023-11-12 20:17:34.000,бул. ' Княз Александър Дондуков '
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d169857506009496,град София,Център,"4-СТАЕН","Galardo Real Estate представя на Вашето внимание стилен апартамент с аристократичен дух в центъра на София, до Женския пазар.Жилището е след основен ремонт.Светлината и простора в апартамента се дължат както на функционалното му разпределение, така и на високите тавани и южно изложение.Апартаментът е разположен на първи, надпартерен, етаж.Състои се от просторен вестибюл, кабинет, трапезария, кухненски бокс, две спални, килер, самостоятелна тоалетна и самостоятелна баня, кокетен балкон.Изключително подходящ както живеене, така и за инвестиция, за представителен офис, адвокатска или нотариална кантора, обучителен център или център за социални дейности.Отоплението е на климатици.До метро станция и градски транспорт.Ref. 12679","3b80ee73db33af1e497c2d18a078eb5c9eea0c6a6c2a24a8e0045afd01907508",240000,EUR,150,1600.00,Център,2023-11-12 20:14:15.000,Женския пазар
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1g169644741229880,град София,Център,ОФИС,"100434089 Предлагам за продажба функционален 3-СТАЕН апартамент в центъра на града - на бул. Княгиня Мария Луиза, до Централни хали. В непосредствена близост до метростанция и спирки на градския транспорт.Сградата е масивно тухлено строителство с отлично поддържани общи части и асансьор.Апартаментът се състои от дневна, самостоятелна кухня, две спални, баня с тоалетна и отделен санитарен възел. Балконът пред кухнята е усвоен.ВЪЗМОЖНОСТ ЗА ПРЕУСТРОЙСТВО В 4-СТАЕН АПАРТАМЕНТ. Към имота има мазе и таван /по около 6 кв. м/, извън посочената квадратура на имота.Жилището е с добър ИНВЕСТИЦИОНЕН ПОТЕНЦИАЛ. ПОДХОДЯЩ ЗА ползване и като ОФИС.На разположение съм за допълнителна информация и организиране на огледи.Продава се без обзавеждане; ЕТАП НА СТРОИТЕЛСТВО: разрешение за ползване (Акт 16); ОТОПЛЕНИЕ: ТЕЦ; ВИД СТРОИТЕЛСТВО: тухла; ЗАСТРОЕНА ПЛОЩ 86.60 кв.м; ГОДИНА НА СТРОИТЕЛСТВО: 1957 г.; ИЗЛОЖЕНИЕ: изток, запад; СПАЛНИ: 2; БАНИ: 1; ДОГРАМА: Немска PVC_________________________________________________________________________________________________Към потенциалните продавачи! Ако продавате подобен имот или обмисляте дали да го направите в близко бъдеще, моля свържете се с мен. Имам клиенти, които търсят в района. Мога да дам ориентировъчна цена по телефон или имейл и по-точна цена при оглед на място.ОГЛЕДЪТ И КОНСУЛТАЦИЯТА СА БЕЗПЛАТНИ.МОЖЕТЕ СЪЩО ТАКА, ДА ПОДАДЕТЕ И БЕЗПЛАТНА ЧАСТНА ОБЯВА ЗА ПРОДАЖБА НА ВАШИЯ ИМОТ В MIRELA.BG, БЕЗ БРОКЕР И КОМИСИОНА. Виж по-малко... Виж повече","9fe5480f8161c64475e49e64c56f0929dd6642bbd4b63612924fb934ff2c0a53",219000,EUR,92,2380.43,Център,2023-11-12 20:17:44.000,"Централни хали., бул. Княгиня Мария Луиза"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1g167818142212227,град София,Център,ОФИС,"Unique Estates има удоволствието да Ви представи, офис помещение в новопостроена офис сграда с акт 16 на премиум локация в близост до дома на българското право, бул. Витоша, Позитано, Алабин и Ларгото на София. Районът се отличава със сгради -  архитектурни паметници на Българското строителство, които пазят духа на Българската  история. Обликът на това място свързва старото и новото и е забележителна част от архитектурния образ на столицата. Офис-работно помещение, тоалетна с мивка.  Ref. ID:19473","4bc8550d3217edb979d1093f56ea5dc5f68c057602c25a7b19acf5421e4f8f44",514000,EUR,147,3496.60,Център,2023-11-12 20:16:22.000,"Ларгото, бул. Витоша, Алабин"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1g168794064180884,град София,Център,ОФИС,"Предлагаме Ви функционален офис на две нива на ул. Г.С. Раковски, в близост до бул. Дондуков, етаж 3 от 3, 230 кв. м застроена площ. Офисът е разположен в тухлена сграда на три етажа. Разпределение: Първо ниво: фоайе, зала за презентации, зала за преговори, две офис помещения   опън спейс, отделно офисно помещение, две тоалетни, сървърно помещение и кухненски бокс с кафе машина и барплот; второ ниво: фоайе, складово помещение/офис, офис. Два балкона по един на всяко ниво. Идеални части от парцела, върху който е построена сградата  - 145,92 кв. м. Офисът е със сменена дограма, окабеляване, вградена кухненска част. възможност за надстрояване на един етаж.Към момента се получава наем от дворното място в размер на 1700 лева. Отопление   климатици. За контакти: 029434559, 0896743844   Митева.","9108d42421ec7f4737ce678bab9ad69ccf9911db7443832d1d6b08c5c9a63c5e",660000,EUR,230,2869.57,Център,2023-11-12 20:17:02.000,"бул. Дондуков, ул. Г. С. Раковски"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168734545339467,град София,Център,"3-СТАЕН","Идеален център! До главната търговска зона на София - булевард 'Витоша', Съдебната палата, Аристократичен и слънчев тристаен апартамент с ТОП локация. Монолитно строителство в духа на стара София. Намира се в представителна сграда на бул.'Патриарх Евтимий',непосредствено до спирката на метрото. Апартаментът е с чиста площ от 110 кв.м.,разположен на 4-ти жилищен етаж в добре поддържана 5-етажна кооперация от 1960 г,с асансьор.Състои се от коридор, светла кухня, обширен хол с вестибюл, две просторни спални, баня и тоалетна. Изложение - изток - запад. Височина на таваните - 3 метра, което допълнително създава усещане за светлина и простор.След основен луксозен ремонт и обзавеждане,включено в продажната цена.Към апартамента има таванско ателие пригодено за живеене.Апартаментът се отдава успешно под наем.",f9c7f645ab8c8e330cf4028cbcacb0c0624bc0abb1fa3b06880fdf60ee260abe,439000,EUR,110,3990.91,Център,2023-11-12 20:13:57.000,"бул. ' Патриарх Евтимий ', булевард ' Витоша ', Аристократичен, Съдебната палата"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1g164742296795177,град София,Център,ОФИС,"Билдинг Бокс предлага за продажба имот със застроена площ от 42 кв.м, който се състои от едно общо голямо помещение с двустранно изложение, обособен кухненски бокс и отделна тоалетна. Изложението е изток, североизток. Отоплението е решено с климатици.Със самостоятелен вход, пред който има детска площадка. Предлага се с наличното обзавеждане и оборудване. Вратата и прозорците са обезопасени с ролетни щори.Имотът е със статут на магазин и в момента се използва като офис. Има възможност за преустройство и отдаване под наем като апартамент. Подходящ е за закупуване и с цел инвестиция.Намира се в близост до Исул, Лидл, Сточна гара.Билдинг Бокс предоставя безплатна консултация и съдействие при финансиране на избрания от Вас имот.Оферта 0000","8ed8fb5ce37eb5996a3e4aa8b4587ceaf082d1ae6fbd82c6a541a9c9863ee368",79900,EUR,42,1902.38,Център,2023-11-12 20:16:29.000,"Исул, Сточна гара, Лидл"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168441447289030,град София,Център,"4-СТАЕН","G-property Продава четиристаен апартамент с чудесен инвестиционен потенциал в ТОП Център на 50м от Витошка и метростанция НДК. Разпределение:Входно антре, стая с тераса, две преходни стаи с тераса към бул. Патриарх Евтимий и НДК., кухня с тераса , тоалетна и баня с тоалетна. Ref: 69572Водещ брокер: Андреа Минчева","78002f9ade9e2eba889a500fe102f8c4b087ba543c824f78b15949c2a45d2b4e",350000,EUR,110,3181.82,Център,2023-11-12 20:14:12.000,"шка, метростанция НДК, бул. Патриарх ЕвтимийДК"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1g169717917782470,град София,Център,ОФИС,"Galardo Real Estate предлага на вешето внимание светъл и просторен офис с аристократичен дух в сърцето София, непосредствено до Градина ' Кристал'.Помещението е след основен ремонт, но със запазени елементи, които ни препращат към спомени за стара Стофия.Офисът е разделен на две части: по- малко помещение, което може да се използва като директорски кабинет и голямо помещение- тип open space.Помещението разполага с два санитарни възела и баня.Общите части са чисти и добре поддържани.Асансьорът в сградата е съвременен.Помещението е подходящо за офис, нотариална кантора, йога студио или друг тип спортен, медицински или естетичен център.След преустройство би могло да се превърне и в прекрасен апартамент за живеене.Ref.18895",bd0f19a996ea6d23735b2fde670a9c49814d04b302f6b2f41751fee769bcef56,880000,EUR,200,4400.00,Център,2023-11-12 20:16:48.000,Градина ' Кристал '
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168612586140917,град София,Център,"4-СТАЕН","ЕКСКЛУЗИВНО ПРЕДЛОЖЕНИЕ!ПАНОРАМЕН НОВ АПАРТАМЕНТ С ДВЕ ПАРКОМЕСТА!НА 5 МИНУТИ ПЕША ОТ МЕТРОСТАНЦИЯ И НА 15-20 МИН ПЕША ОТ СГРАДАТА НА НАЦИОНАЛНАТА ОПЕРА И БАЛЕТ, НАРОДЕН ТЕАТЪР 'ИВАН ВАЗОВ', КАТЕДРАЛА  'СВ. АЛЕКСАНДЪР НЕВСКИ'  И СОФИЙСКИ УНИВЕРСИТЕТ 'СВ. КЛИМЕНТ ОХРИДСКИ'.С разрешение за ползване от 2021г.Разпределение: Първо ниво: дневна с кухненски бокс, стая, баня с тоалетна, две тераси (9 кв.м и 11 кв.м) с панорамни гледки.Второ ниво: две спални и баня с тоалетна.Завършен - стаи с ламиниран паркет  Swiss Krono , стените и таваните са с поставен гипскартон и боядисани с боя от най-висок клас - 'Dulux'; контакти 'Льогран'. Баните са завършени и с поставен санитарен фаянс, с испански гранитогрес 'Barselona' и плочки 'Metro'; електрически лири.На двете нива са монтирани 2 бр. висок клас конвекторни климатици 'Дайкин'.Неръждаем бойлер 'Шишков' 120 литра.  Възможност за втори кухненски бокс и отделен електромер на втория етаж.Покривни прозорци 'VELUX'.Здрава, стабилна и удобна стълба от стомана със стъпала от дъб.Застроена площ на апартамента - 100 кв.м.Собственост и на идеални части от УПИ, в който е построена сградата.Две подземни паркоместа. Цената на паркоместата, които са с площ 12,40 кв.м и 13,80 кв.м, е 28 000 евро.ОТЛИЧНА ИНВЕСТИЦИЯ!Подходящ за живеене и за отдаване под наем дългосрочно или краткосрочно чрез Booking и Airbnb.Жилището е със статут на ателие.С КЛЮЧ!Тел. за контакти: 0896686245. Виж по-малко... Виж повече",f6a606daedf5210f2b63a431eb6d017d036b9f0f4ae82a1e575ea34835aefeb5,196500,EUR,114,1723.68,Център,2023-11-12 20:15:01.000,"КАТЕДРАЛА, ' СВ. АЛЕКСАНДЪР НЕВСКИ 'СК УНИВЕРТ ' СВ. КЛИМЕНТ ОХРИДСКИ ', Н"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168838992519055,град София,Център,"3-СТАЕН","BULGARIA SOTHEBY S INTERNATIONAL REALTY ви представя  тристаен апартамент в бутикова многофункционална сграда в центъра на Столицата, в близост до Mall of Sofia, площад Руски паметник, парк  Възраждане  и Метростанция  Опълченска .ХАРАКТЕРИСТИКИ НА ИМОТА:Обща площ: 136.13 кв.мЗастроена площ: 109.10 кв.мИзложение: Изток/ЗападРазпределение:преддверие, дневна с трапезария и кухня, две спални, склад, два балкона, баня с тоалетна и тоалетна за гости.Съвременният и модерен дизайн е съобразен с историческата памет на непреходната локация, като същевременно се съчетава със заложеното високо качество и изпълнение на дългогодишния и доказал се във времето Главен изпълнител.Архитектурата е развита посредством девет надземни нива и едно подземно такова. Главният пешеходен вход е от представително и просторно фоайе, решено в цялостния замисъл на сградата. До него през проход е разположен вход обслужващ вътрешния двор със зелени площи и надземен паркинг. Автомобилна рампа оптимизира и спомага за бързия и лесен достъп до подземните гаражи и заложените велосипедни паркоместа в сутерена.Фасадата на сградата е проектирана с вентилируеми системи, завършени с висококачествени HPL плоскости и изолирани с минерална вата.Отоплението е централно на ТЕЦ. Степента на завършеност на апартаментите е на шпакловка и замазка.Срок на завършване на сградата - м.09.2023г.Цената е с включено ДДС.Ref. 6718  Виж по-малко... Виж повече","3318f74e6827dfd57e6b66913f46ddc3b5e88c075cd656f2f6f11c66eb105298",318500,EUR,136,2341.91,Център,2023-11-12 20:13:41.000,"парк Възраждане, Метростанция Опълченска, площад Руски паметник, Mall of Sofia"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1g169818141602431,град София,Център,ОФИС,"ОФИС, МАГАЗИН, КАНТОРА,ГАЛЕРИЯ И ВСЯКАКВА ДЕЙНОСТ, В ТОП ЦЕНТЪР С НАЕМАТЕЛИ-300 Е.МОЖЕ 450 ЕВРО. НА 2 МИН.ОТ ВИТОШКА,СВ.НЕДЕЛЯ!Помещение със статут на магазин, заедно със съответните идеални части от общите части на сградата и от дворното място, върху което е построена сградата.  Състои се от работна част, сервизно помещение, склад,цялото 43 кв.м.Настилките са теракот, стените с латекс, окачени тавани.ТОП локация, на място с активен трафик, на пешеходно разстояние от Съдебната палата,областна администрация София град, Българска стопанска камара и други административни сгради и множество магазини.В близост до него минава трамвай,метростанция. Отопление на ток. Подходящ за офис,кантора, козметичен салон, здравен кабинет и други дейаности.За повече информация и огледи-0897586820","81d86a363648a52814606751a17090384a0cc69012f5304dcb6d34075a9ba36b",89900,EUR,43,2090.70,ул. Княз Борис I,2023-11-12 20:17:18.000,"Съдебната па, СВ, Българска стопанска камара"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1i164242204150001,град София,Център,ЕТАЖ ОТ КЪЩА,"ЕКСКЛУЗИВНО ПРЕДЛОЖЕНИЕ!! ОГЛЕДИ В УДОБНО ЗА ВАС ВРЕМЕ!! ТОП ЛОКАЦИЯ!! Екипът на компания за реализации 'ЕКС' представя на Вашето внимание обзаведен етаж от къща на ул. Веслец! Новият Ви дом е с площ от 118кв.м практично разгънати в коридор, тераса, вестибюл, две спални, хол, кухня, баня с тоалетна и голям таван. Страхотната му ЛОКАЦИЯ в близост до Лъвов мост, множество магазини, спирки на градски транспорт, метро и непосредствена близост до центъра на града го превръща в едно невероятно предложение освен за лично ползване, така и за покупка с цел ИНВЕСТИЦИЯ! Заповядайте да Ви го покажем! Използвайки нашите услуги, ще получите персонален консултант, съдействие при кандидатстване за кредит, професионален декоратор и екип, който да се погрижи за нужните документи по Вашата сделка. На Ваше разположение сме всеки ден, от понеделник до неделя от 09:00 до 20:00ч. Можете да разчитате на пълно съдействие за отпускане на потребителски и ипотечни кредити! Свържете се с нас на 0700 707 97 /на цената на един градски разговор/ или на 0886 12 12 57 и цитирайте кода към имота: 28975 Виж по-малко... Виж повече","1b29435545d676e6f1e0bca6210006a1bd6b30d1f5e76bcbc6b857e6b064e480",164900,EUR,118,1397.46,Център,2023-11-12 20:17:57.000,"Лъвов мост, ул. Веслец"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1g167757180975856,град София,Център,ОФИС,"Еднопространствено помещение с високи тавани 4 м, находящо се в Широк център.Позходящо за всякаква търговска дейност, фоттостудио, както и да се направи на апартамент и да се отдава през платформите за краткосрочни и средносрочни наеми. Драз махала е квартал в София, разположен в северната част на центъра на града. Махалата е заключена от улиците  Сливница',  Мария Луиза ,  Константин Стоилов  и  Козлодуй . Сграда от 40-те години. Близост до центъра на градаПодходящ за инвестиция  Обади се сега и цитирай този код 573850",a184441c0b4cd62152ceb4773ed37194ad25f3c3667a12ed644e7318264b6c8f,139700,EUR,64,2182.81,Център,2023-11-12 20:16:22.000,"Мария, Луиза, Козлодуй, Константин Стоилов, Сливница '"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f168897670370590,град София,Център,МЕЗОНЕТ,"First Estates продава един прекрасен имот, разположен в центъра на София, срещу Съдебна палата.Сградата разполага с акт 16.Жилището се намира на последни етажи - четвърти и пети, и благодарение на това жилището е слънчево и с невероятни гледки към града, Витоша и озеленени дворове.Асансьорът има контрол на достъпа и спира директно в мезонета на четвърти етаж.Чиста площ е 267 м2, като 60 м2 са тераси.Бонус към жилище е изготвен проект.Има двоен гараж за продажба на цена от 70000 евро.Цените са без ДДС.За повече информация и огледи, моля, обадете се на 0700 15 151 или 02 980 20 68 и посочете референтния номер - 10935",c1f201d0a5f865ae525cf9037efdbe67365b0cebbd32f0f33eabd884eb294c81,695000,EUR,306,2271.24,Център,2023-11-12 20:16:08.000,Съдебна палата
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166739009090049,град София,Център,"4-СТАЕН","Страхотно предложение! Просторен четиристаен апартамент, разположен на 2-ри етаж от 6-етажна сграда с ТЕЦ отопление и достъп до асансьор.Жилището разполага с чиста площ от 130кв.м., функционално разпределена на хол, трапезария с кухненски бокс, 3 спални, 1 баня с тоалетна, 1 допълнителна тоалетна. Към имота принадлежат и 2 големи остъклени тераси и мазе- 10кв.м. Изложение север юг, като апартаментът гледа към приятен заден двор на север и самия 'Любен Каравелов' на юг. Нужда от освежаване.Локацията на апартамента представлява изключително предимство- ул. Любен Каравелов- тиха и спокойна улица, само на крачка от НДК- сърцето на градския живот и всички транспортни линии.БЕЗ КОМИСИОННА ОТ КУПУВАЧ!При интерес, моля реферирайте към обява номер:  26094.",a319e2efa54c4cd51aae32957333c4f2632891d4eaec5625487d40c78c9c858f,422500,EUR,130,3250.00,Център,2023-11-12 20:14:42.000,"ул. Любен Каравелов, Каравело, НДК"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d169521867970690,град София,Център,"4-СТАЕН","Комуникативно местоположение, в близост до сградата на Народното събрание, храм-паметник Александър Невски и Националната опера. Поддържана монолитна сграда от средата на 60-те години. Просторен, обзаведен, четиристаен апартамент. Разпределение: антре, всекидневна с трапезария, отделна кухня, три спални, баня с тоалетна. Изложение: изток, юг. Отопление - ТЕЦ, както и три климатика от висок енергиен клас. ПВЦ дограма. Без асансьор. За огледи и допълнителна информация: Мариела Китанова тел.0888660255, Оферта номер: 11774",a6827d50c0c20bb02e51767f21c46172b7be4677fc20dcae4c56ccc3c15acea6,440000,EUR,120,3666.67,ул. Георги С. Раковски,2023-11-12 20:14:25.000,"Народното събрание, Националната опера, храм - паметник Александър Невски"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c169701044470710,град София,Център,"3-СТАЕН","За повече информация обадете ни се на тел: 0882 817 464 или 02 425 68 26 и цитирайте референтния номер на имота: Sfa 83086. Отговорен брокер: Иван Каменов Предлагаме на вашето внимание апартамент с обзавеждане и отлична локация на ул.  Солунска  в идеалния център. Чудесното местоположение на имота осигурява всичко необходимо за едно комфортно ежедневие само на крачки разстояние. На пешеходен достъп се стига до емблематични улици като бул.  Витоша , две метростанции, ул.  Граф Игнатиев , бул.  Христо Ботев , ул.  Алабин . Популярните места като пл.  Славейков , НДК, Народен театър  Иван Вазов  се намират само на метри. Основните пътни връзки, които са в удобна близост - бул.  Патриарх Евтимий , бул. Ген. Скобелев , бул.  Прага  комуникират чудесно както със стратегически точки от града, така и с периферията му. Агенцията разполага с ключ за огледи по всяко време. Апартаментът се намира на втори етаж и е със застроена площ от 84.26 квадратни метра. Състои се от:  антре  вестибюл  спалня  дневна-хол  кухня  баня и тоалетна  балкон Жилището е в отлично състояние с PVC дограма, качествени подови настилки. Отоплението е решено на ТЕЦ и климатик. Продава се частично обзаведено. Отлична локация в сърцето на града, предоставя комуникативност и чудесни условия за едно съвременно ежедневие Жилищната атмосфера е спокойна и уютна, в съчетание с малките централни улички и лесния достъп до поддържани градски градинки и места за отдих и разходки.  Оглед на имотаМожем да организираме оглед на имота в удобно за вас време. За целта, свържете се с отговорния за офертата брокер и му кажете кога бихте искали да направите оглед. Резервация на имотаИмотът може да бъде резервиран и свален от продажба със заплащане на депозит, след което се прекратява провеждането на огледи с други купувачи и започва подготовка на документите за сключване на предварителен и окончателен договор. Свържете се с отговорния брокер за този имот за подробна информация относно процедурата на покупка и начините за плащане. Допълнителни услуги и следпродажбено обслужванеНие сме реномирана компания и ще бъдем с вас не само по време на покупката, но и след това, осигурявайки ви допълнителни услуги по ваше изискване с цел пълноценно и безпроблемно ползване на новозакупения имот. Услугите, които можем да предложим, включват застраховка на движимо и недвижимо имущество, застраховка живот, медицинско и автомобилно застраховане, строителни и ремонтни дейности, ... Виж по-малко... Виж повече","42095639f67202d21f23e087632af51996b42f833c4cb9a52db3f0a92a363d7a",290000,EUR,85,3411.76,Център,2023-11-12 20:13:39.000,"ул. Алабин, Народен театър Иван Вазов, бул. Прага, НДК, бул. Патриарх Евтимий, ул. Граф Игнатиев, бул. Витоша, ул. Солунска, бул. Ген. Скобелев, пл. Славейков, бул. Христо Ботев, метростанции"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e169900773749574,град София,Център,МНОГОСТАЕН,"Просторен многостаен апартамент със светла площ от 100кв.м + голяма тераса към вътрешен двор, не по малка от 20 кв.м.Имотът се състои от : входно антре, три самостоятелни спални, кухня с трапезария и портал към хол, два балкона към спалните, голяма тераса към кухнята, баня с тоалетна.Апартаментът е за ремонт.  Намира се на  пешеходната част на ул. Пиротска   22 в идеален център! Масивна сграда от 1930 година, изцяло санинирана.Добри общи части. Предимства: Реална площ, високи тавани около 3 м, големи помещения, пешеходната част на ул. Пиротска.  Обади се сега и цитирай този код 600111",d9a0ae3b90936db2ba77ae40482b200f54d9c2e242f3ba76e10b480a6c758ba8,268980,EUR,120,2241.50,Център,2023-11-12 20:15:35.000,ул. Пиротска
